Sample ID,Sample from,Subarea,Prey species (Eng),Prey remain,Left otolith,Right otolith,Wear class,n,Magnification,Otolith width lupp,Otolith length lupp,Otolith width (mm),Otolith length  (mm),Prey length measured (cm),Notes,Prey species (Eng),Family,Scientific Name
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.007,1.071,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.24,1.71,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.145,1.383,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.099,1.208,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.122,1.27,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,1.042,1.133,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.955,0.962,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.915,0.846,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.998,0.967,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.866,0.762,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.954,0.869,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.956,0.864,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.949,0.856,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.853,0.741,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.902,0.82,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.854,0.728,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.904,0.852,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.879,0.772,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,colon,O-Län,gravel,Non-prey item,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Gravel,Non-prey item,Non-prey item
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.186,2.153,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.267,2.099,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.235,2.118,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.15,1.968,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.191,2.212,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.168,2.031,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.185,2.094,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.205,1.984,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.075,1.874,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.053,1.953,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.208,2.039,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.207,1.979,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.207,2.037,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.195,2.207,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.224,2.234,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.105,1.927,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.157,2.01,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.195,2.095,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.166,1.953,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.061,1.885,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.104,2.014,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.205,2.089,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.183,1.998,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.098,1.921,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.174,2.009,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.125,2.017,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.086,1.865,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.221,2.222,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.124,1.877,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,0.951,1.71,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,0.982,1.693,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,0.878,1.755,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,1.195,1.903,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,1.043,1.797,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,0.882,1.535,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,0.969,1.649,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,1.043,1.921,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.238,1.822,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.242,1.975,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.342,1.93,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.122,1.663,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.255,2.051,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.354,1.957,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.265,1.986,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.2,1.765,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.258,1.854,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.184,1.713,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.246,1.822,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.257,1.937,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.255,1.781,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.191,1.79,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.116,1.64,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.223,2.03,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.18,1.758,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.102,1.697,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.239,1.826,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.022,1.495,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.1,1.707,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.1,1.562,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.286,1.946,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.102,1.661,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.993,1.492,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.949,1.424,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,1.061,1.715,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.949,1.479,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.812,1.257,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.946,1.344,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.847,1.285,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,1,1.545,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.977,1.479,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.931,1.298,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.927,1.37,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.967,1.352,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_83,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.864,1.302,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.163,2.085,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.184,2.104,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.122,2.029,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.179,1.913,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.102,2.019,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.113,2.021,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.163,2.067,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.191,2.055,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.031,1.785,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.155,1.949,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.122,1.911,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,0.888,1.515,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.061,1.535,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.111,1.623,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1,1.559,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.144,1.802,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.045,1.515,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.245,1.752,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.133,1.641,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.104,1.708,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.952,1.517,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.018,1.463,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.955,1.416,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.109,1.691,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.009,1.501,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.019,1.42,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.99,1.568,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.949,1.463,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.039,1.691,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.156,1.828,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.102,1.802,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.996,1.547,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.077,1.614,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.033,1.517,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.971,1.453,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.084,1.686,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.955,1.486,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.953,1.446,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.959,1.48,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.867,1.291,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.84,1.391,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.935,1.376,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.905,1.364,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.894,1.324,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.974,1.423,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.137,1.992,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.136,1.882,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.123,2.025,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.168,2.049,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.112,1.953,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.189,2.02,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.222,2.066,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.138,1.862,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.059,1.88,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,0.939,1.625,NA,NA,Herring,Clupeidae,Clupea harengus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.365,1.975,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.163,1.812,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.914,1.389,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.04,1.52,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.989,1.317,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.194,1.823,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.939,1.497,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.97,1.336,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.226,1.911,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.102,1.683,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.174,1.862,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.123,1.694,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.17,1.759,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.923,1.425,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.868,1.346,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.939,1.465,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.812,1.243,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.949,1.467,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_84,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.912,1.362,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,stomach,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.135,1.758,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.183,1.797,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,1.063,1.543,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.883,1.307,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.007,1.626,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.25,2.005,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,0.821,1.27,NA,NA,Sprat,Clupeidae,Sprattus sprattus
KS_2025_85,colon,O-Län,Sprat,otolith,NA,NA,1,1,NA,NA,NA,1.17,1.726,NA,NA,Sprat,Clupeidae,Sprattus sprattus
